	MCT1_id	MCT1_name	MCT1_r_value	SIT4_id	SIT4_name	SIT4_r_value	PHO85_id	PHO85_name	PHO85_r_value	PHO84_id	PHO84_name	PHO84_r_value	PHO4_id	PHO4_name	PHO4_r_value	REG1_id	REG1_name	REG1_r_value	PHO80_id	PHO80_name	PHO80_r_value	PHO81_id	PHO81_name	PHO81_r_value	PHO89_id	PHO89_name	PHO89_r_value	PHO2_id	PHO2_name	PHO2_r_value	PHO87_id	PHO87_name	PHO87_r_value	PHO90_id	PHO90_name	PHO90_r_value
4998	YLR074C	BUD20	-0.258171222318205	YNL082W	PMS1	-0.25312708616476226	YLR401C	DUS3	-0.29460919132422647	YIL155C	GUT2	-0.16490254069791171	YBL107C	MIX23	-0.24029328125353114	YLR264C-A	YLR264C-A	-0.4645089873779207	YBL080C	PET112	-0.318735852900283	YDR100W	TVP15	-0.15721857247862395	YPL081W	RPS9A	-0.1587286718622166	YCL047C	POF1	-0.36802902251140135	YPL237W	SUI3	-0.15171100949244226	YGR236C	SPG1	-0.28696227057778695
4999	YML069W	POB3	-0.2582636583496421	YJL205C	NCE101	-0.2532606021102573	YNL308C	KRI1	-0.2946137536534637	YPL170W	DAP1	-0.16491556067585528	YBR164C	ARL1	-0.24042728980185712	YLR448W	RPL6B	-0.46465002501215386	YDR312W	SSF2	-0.318855033737701	YJL151C	SNA3	-0.15722237447268375	YKL060C	FBA1	-0.15904467229484606	YDR016C	DAD1	-0.36819065118388816	YGL082W	YGL082W	-0.15218035930538285	YKL187C	FAT3	-0.2870378673047998
5000	YGR090W	UTP22	-0.2591218597958018	YMR198W	CIK1	-0.2536957613171532	YDR495C	VPS3	-0.2947408842077106	YIR005W	IST3	-0.1649653388263993	YBR121C	GRS1	-0.24042979652584243	YKL006C-A	SFT1	-0.4648270795629483	YBR259W	YBR259W	-0.3189027807426253	YFR034C	PHO4	-0.15729715399510713	YOL093W	TRM10	-0.15938340884640065	YIL049W	DFG10	-0.3686823410899163	YFR032C-A	RPL29	-0.1523338773025974	YHL024W	RIM4	-0.2874934601308754
5001	YJR120W	YJR120W	-0.2592907281751826	YDL207W	GLE1	-0.2541704466818019	YKL101W	HSL1	-0.2950861177786212	YEL066W	HPA3	-0.1650865214571643	YKL144C	RPC25	-0.24054114507884708	YJL148W	RPA34	-0.4651188782382283	YGL227W	VID30	-0.31905180864957755	YGL166W	CUP2	-0.15766352034621015	YER058W	PET117	-0.15939372203325863	YLR264C-A	YLR264C-A	-0.3687974604166396	YIL044C	AGE2	-0.15239878736795737	YMR064W	AEP1	-0.28792864714744804
5002	YJL098W	SAP185	-0.2597384144600388	YNL308C	KRI1	-0.2542328527075047	YER157W	COG3	-0.2954678859198947	YIL160C	POT1	-0.16514827845425148	YMR242C	RPL20A	-0.24078525667543607	YOR150W	MRPL23	-0.46525268505704165	YDR221W	GTB1	-0.3195287490159476	YPR075C	OPY2	-0.1577884080730416	YER157W	COG3	-0.15943439461500977	YJL196C	ELO1	-0.36943264568591183	YHR088W	RPF1	-0.1524075600394157	YDR282C	MRX10	-0.2883359480743016
5003	YNL072W	RNH201	-0.25979819657705716	YJL207C	LAA1	-0.25434374207126853	YIL103W	DPH1	-0.29592634275753443	YDL137W	ARF2	-0.16517534584742993	YOR292C	YOR292C	-0.24080800001150757	YPR132W	RPS23B	-0.46535074245123254	YMR028W	TAP42	-0.3197018748254676	YJR010W	MET3	-0.15788436355259236	YOR342C	YOR342C	-0.15944170217351422	YCR003W	MRPL32	-0.37048369810849696	YDR469W	SDC1	-0.15240845278690474	YOR089C	VPS21	-0.2886627406611519
5004	YLR430W	SEN1	-0.25993157299019165	YLR364W	GRX8	-0.25463445252193445	YKL006W	RPL14A	-0.296226365207522	YLL009C	COX17	-0.16549271823793557	YGL029W	CGR1	-0.24095298394405282	YLR172C	DPH5	-0.4656520465070454	YGR214W	RPS0A	-0.32041337092465094	YOR099W	KTR1	-0.15789043895999214	YCL047C	POF1	-0.15957457201847017	YMR074C	SDD2	-0.3706457098442675	YMR281W	GPI12	-0.15269355997889442	YLR258W	GSY2	-0.28919839688557447
5005	YMR049C	ERB1	-0.2600313109624794	YPL210C	SRP72	-0.2546937276107568	YBL027W	RPL19B	-0.29644352310886646	YGR008C	STF2	-0.16561519834548924	YJL058C	BIT61	-0.24109313789461648	YKR057W	RPS21A	-0.4658466415230082	YKR086W	PRP16	-0.32079769732332625	YGR020C	VMA7	-0.15811502058298163	YGL021W	ALK1	-0.15995249862852562	YOL026C	MIM1	-0.37083194232027333	YGR102C	GTF1	-0.1528224715652537	YGR067C	YGR067C	-0.28924600916049786
5006	YOL013W-A	YOL013W-A	-0.26003757722949483	YBR245C	ISW1	-0.2549463402772716	YBR259W	YBR259W	-0.2971883465014239	YMR005W	TAF4	-0.16586033531361039	YHR045W	YHR045W	-0.24147325095463512	YDL098C	SNU23	-0.4661128275556627	YDR532C	KRE28	-0.32112986092140267	YFR011C	MIC19	-0.15812986509963425	YML063W	RPS1B	-0.16010662286525293	YPL108W	YPL108W	-0.37111708483817313	YOR234C	RPL33B	-0.1528244611032896	YDL007W	RPT2	-0.2892641245645555
5007	YML056C	IMD4	-0.2601376912646316	YHR080C	LAM4	-0.25533604340621674	YEL053C	MAK10	-0.2971949466013498	YBL098W	BNA4	-0.16595081323350885	YHL001W	RPL14B	-0.241667116903347	YNL312W	RFA2	-0.4662056869474617	YFR002W	NIC96	-0.3220327707387546	YDL174C	DLD1	-0.1583073390394515	YER031C	YPT31	-0.1601617523547223	YNL138W-A	YSF3	-0.37138970467496846	YLR342W-A	YLR342W-A	-0.15288590953670303	YIL160C	POT1	-0.28937001507483706
5008	YDR512C	EMI1	-0.2604324440563223	YKL011C	CCE1	-0.2556092620618493	YML065W	ORC1	-0.2972429961978028	YGL154C	LYS5	-0.16598795038335643	YLR097C	HRT3	-0.2416823864291017	YJL091C	GWT1	-0.46673585312058025	YNR029C	YNR029C	-0.32247599776319635	YCL018W	LEU2	-0.15833229757828898	YDR063W	AIM7	-0.16035470531857818	YAL009W	SPO7	-0.3722771563050074	YMR022W	UBC7	-0.1529233601139807	YOL117W	RRI2	-0.28949457643326704
5009	YER008C	SEC3	-0.260878624776628	YDL120W	YFH1	-0.2557214019904479	YNL151C	RPC31	-0.2972547496826074	YKL151C	NNR2	-0.16603048737426812	YOL146W	PSF3	-0.24172563996352694	YBR167C	POP7	-0.46676538252268934	YHL030W	ECM29	-0.3225951962932515	YPR016C	TIF6	-0.15851359474967774	YBR091C	TIM12	-0.16040631829274163	YNL069C	RPL16B	-0.3723755024429706	YNL010W	YNL010W	-0.15324294065154662	YFR049W	YMR31	-0.2895268545314227
5010	YDR365C	ESF1	-0.26096807674090594	YDR115W	MRX14	-0.25586259035373016	YCR020W-B	HTL1	-0.2975296545343707	YPL013C	MRPS16	-0.16624514448149458	YDR513W	GRX2	-0.24182592086218016	YBR175W	SWD3	-0.4669532043260823	YGR178C	PBP1	-0.32271059124261536	YKR013W	PRY2	-0.15852044335269122	YGL029W	CGR1	-0.16073303834981656	YBR194W	AIM4	-0.3731305714133599	YPL091W	GLR1	-0.1534604128299491	YDR077W	SED1	-0.289623372708346
5011	YLR003C	CMS1	-0.2609773582553378	YIL158W	AIM20	-0.2558827712700645	YOR198C	BFR1	-0.29757976864903646	YJR085C	YJR085C	-0.16627531587127434	YNL286W	CUS2	-0.24196980108601449	YBR268W	MRPL37	-0.46700851637387075	YLR028C	ADE16	-0.32276034678220794	YJL062W-A	COA3	-0.15893718380193464	YFR025C	HIS2	-0.16115375565845153	YOR367W	SCP1	-0.37321528289556066	YMR030W	RSF1	-0.15354818968033015	YEL012W	UBC8	-0.28976491935970816
5012	YPL183C	RTT10	-0.2610854798034902	YLR388W	RPS29A	-0.25590429089767136	YNL023C	FAP1	-0.29758343906880863	YDR115W	MRX14	-0.1662947548035852	YPL243W	SRP68	-0.24203554473598604	YKR060W	UTP30	-0.4671673806092061	YGL023C	PIB2	-0.32289234475284434	YJL079C	PRY1	-0.1589525666481424	YDL081C	RPP1A	-0.16121386474813307	YGL147C	RPL9A	-0.37348210907559476	YLR298C	YHC1	-0.15364314474929605	YFL042C	LAM5	-0.2899000696282822
5013	YMR209C	YMR209C	-0.26153601988273584	YOL022C	TSR4	-0.25701275711454513	YKL205W	LOS1	-0.2979606158450463	YBR203W	COS111	-0.16659599418741353	YLR200W	YKE2	-0.24206015099705047	YPR043W	RPL43A	-0.46810462984752393	YOL057W	YOL057W	-0.32296874784735546	YPL047W	SGF11	-0.1590564553496363	YHR039C	MSC7	-0.16124374189362475	YFL017C	GNA1	-0.37384983756150064	YCR090C	YCR090C	-0.1536709962154761	YHR037W	PUT2	-0.29012095288812617
5014	YOR281C	PLP2	-0.26155547128191087	YPL243W	SRP68	-0.25726803927426717	YCR092C	MSH3	-0.29816527408146004	YBR251W	MRPS5	-0.16678285369128582	YPL244C	HUT1	-0.2426550597951453	YLR010C	TEN1	-0.46824820203311907	YJL104W	PAM16	-0.32301808520908837	YJR093C	FIP1	-0.15919005858972193	YCL026C-B	HBN1	-0.16131726770870472	YIL043C	CBR1	-0.37483684652413607	YNL138W	SRV2	-0.15369983025508432	YBR117C	TKL2	-0.2904035999973076
5015	YOL010W	RCL1	-0.2619318387867707	YNL206C	RTT106	-0.257411751278582	YPL263C	KEL3	-0.2981958615006082	YER042W	MXR1	-0.16686210763000822	YOR288C	MPD1	-0.24276773848681776	YIL103W	DPH1	-0.46829386285916935	YKR072C	SIS2	-0.3234966093994729	YCR079W	PTC6	-0.15968490939802427	YDR411C	DFM1	-0.16144247849476379	YLR167W	RPS31	-0.3752687723370354	YIL142W	CCT2	-0.1537471103168765	YGR167W	CLC1	-0.2914969798462446
5016	YHR065C	RRP3	-0.26211445518612314	YIL060W	YIL060W	-0.2578736003642894	YOR151C	RPB2	-0.2990945300084932	YKR009C	FOX2	-0.1669082792776781	YHR100C	GEP4	-0.243179974881312	YDR092W	UBC13	-0.4683787820237095	YLR045C	STU2	-0.3241992007035377	YGL103W	RPL28	-0.15982865410069558	YLL009C	COX17	-0.16197779422298436	YLR074C	BUD20	-0.3756912593088687	YOR115C	TRS33	-0.15408646597028777	YPR036W-A	SPO24	-0.29163534928750673
5017	YJR123W	RPS5	-0.26215890590774005	YOL066C	RIB2	-0.25822681571805156	YML108W	YML108W	-0.2991074855433944	YPL156C	PRM4	-0.16694940723570031	YMR230W	RPS10B	-0.24346060163984867	YHR089C	GAR1	-0.46843868789776555	YDL148C	NOP14	-0.3242640617824853	YBR203W	COS111	-0.159887952495575	YLR154C	RNH203	-0.16201872793818875	YPR114W	YPR114W	-0.3757318726200664	YDL082W	RPL13A	-0.15418851985022963	YKR014C	YPT52	-0.2917689349138422
5018	YAL034W-A	MTW1	-0.262208830818288	YLR105C	SEN2	-0.2583197938760926	YNL141W	AAH1	-0.29930985053471304	YDR248C	YDR248C	-0.16704196117535391	YKR083C	DAD2	-0.24368807544993362	YLL050C	COF1	-0.46846827253660867	YPR104C	FHL1	-0.32442842803442923	YBR067C	TIP1	-0.16012464210683758	YJR063W	RPA12	-0.16207632885253082	YCR028C-A	RIM1	-0.3763146237367884	YGR222W	PET54	-0.15427229980321186	YOR147W	MDM32	-0.29224840162216054
5019	YPL192C	PRM3	-0.2622448600949914	YLR456W	YLR456W	-0.2583281844474297	YGR200C	ELP2	-0.29958296041516663	YBL090W	MRP21	-0.16716805530551804	YKL057C	NUP120	-0.243710599792631	YBL102W	SFT2	-0.46924890413144893	YLR025W	SNF7	-0.3244835207264346	YGR175C	ERG1	-0.1602513453252113	YGL106W	MLC1	-0.1626532198902071	YDL160C-A	MHF2	-0.37645403735847544	YPR072W	NOT5	-0.1546007694895859	YDR377W	ATP17	-0.2927565737107108
5020	YGL226W	MTC3	-0.26230157238159024	YER093C	TSC11	-0.2583730301029446	YGR162W	TIF4631	-0.2997499256420449	YBR024W	SCO2	-0.16740722304873204	YOR096W	RPS7A	-0.24380496649300887	YCR087C-A	YCR087C-A	-0.4697075527304896	YNL227C	JJJ1	-0.32448884902135566	YDR516C	EMI2	-0.16071377922426688	YDR528W	HLR1	-0.16285105642895822	YGR105W	VMA21	-0.37667861536475467	YML125C	PGA3	-0.15489669672340164	YLR025W	SNF7	-0.2928977781884718
5021	YMR074C	SDD2	-0.2626025215398891	YDR452W	PPN1	-0.25874596799427	YBR034C	HMT1	-0.29976079683073725	YKL094W	YJU3	-0.1674573818128073	YJL030W	MAD2	-0.24388600485380058	YPR128C	ANT1	-0.46971442861686313	YER002W	NOP16	-0.3245132420498112	YDR182W	CDC1	-0.1607403912227018	YBR133C	HSL7	-0.16294599272298976	YLR293C	GSP1	-0.3768263482233844	YCL001W	RER1	-0.1549230366810933	YPR001W	CIT3	-0.29324033202990957
5022	YML055W	SPC2	-0.2627780739620424	YDL201W	TRM8	-0.2588539021963082	YER077C	MRX1	-0.29977307753275734	YBL059C-A	CMC2	-0.16764361055557236	YBR233W-A	DAD3	-0.24392958807076653	YBR014C	GRX7	-0.47060867172568926	YIL078W	THS1	-0.3252495637397631	YIL043C	CBR1	-0.16114223257952545	YDR308C	SRB7	-0.1629516607503578	YPR004C	AIM45	-0.37698863597805343	YMR029C	FAR8	-0.15498809441804914	YDL126C	CDC48	-0.2938905205348977
5023	YCR097W	HMRA1	-0.26277929980520054	YOR275C	RIM20	-0.25907127939428	YJR031C	GEA1	-0.30020069363604557	YGR231C	PHB2	-0.16777398514158576	YLR227C	ADY4	-0.24408816664554572	YIR005W	IST3	-0.47088200687032183	YLR287C	YLR287C	-0.32549917302900533	YPL103C	FMP30	-0.16117649888226512	YKR094C	RPL40B	-0.16318899811740947	YJR085C	YJR085C	-0.3770528704873963	YGR001C	EFM5	-0.15532763493331828	YNL093W	YPT53	-0.2939632123087637
5024	YNL247W	YNL247W	-0.26287252248533577	YKL014C	URB1	-0.25910151354439737	YDR346C	SVF1	-0.3003728151295756	YJR149W	YJR149W	-0.16795434433070233	YBR254C	TRS20	-0.24423115977328227	YIL134W	FLX1	-0.47147734289718235	YOL148C	SPT20	-0.32558831683046724	YDR297W	SUR2	-0.16119727704418294	YDR234W	LYS4	-0.16339641134093436	YDR300C	PRO1	-0.3775552263892659	YDL066W	IDP1	-0.1553675210239706	YMR297W	PRC1	-0.2940905983362393
5025	YMR091C	NPL6	-0.2634846605914408	YCR036W	RBK1	-0.25924371360809195	YBL076C	ILS1	-0.30056716296263397	YJL071W	ARG2	-0.16795609625405408	YNL048W	ALG11	-0.24423591092369235	YDR447C	RPS17B	-0.47178719366729777	YGR012W	MCY1	-0.32582032347764556	YKL091C	YKL091C	-0.1612819244884068	YDL192W	ARF1	-0.1636378822388305	YKL119C	VPH2	-0.37758679045418597	YDR462W	MRPL28	-0.1555385406871142	YOR187W	TUF1	-0.29411567026160934
5026	YDR449C	UTP6	-0.2635970527359767	YGL224C	SDT1	-0.26012157568323524	YNL272C	SEC2	-0.3008326701239605	YJL096W	MRPL49	-0.16807681694066368	YPR113W	PIS1	-0.24431924776298564	YJL183W	MNN11	-0.4720335086690143	YMR276W	DSK2	-0.3264535432233697	YER150W	SPI1	-0.16128619678869427	YLL050C	COF1	-0.16376928337582075	YCL056C	PEX34	-0.3783796432513569	YBL038W	MRPL16	-0.1555799024661487	YHR113W	APE4	-0.29438380967654876
5027	YGR253C	PUP2	-0.26399978082710135	YOL162W	YOL162W	-0.2601557486992915	YNL041C	COG6	-0.30090728807693345	YGR110W	CLD1	-0.168341078534642	YNL005C	MRP7	-0.24457620302826868	YOL012C	HTZ1	-0.47237741671780265	YKL108W	SLD2	-0.3269767355405359	YLR092W	SUL2	-0.16132568900754546	YML124C	TUB3	-0.16406199796372534	YBR291C	CTP1	-0.3785730664773462	YNL002C	RLP7	-0.15591172965019617	YBR177C	EHT1	-0.29441045421223033
5028	YGL133W	ITC1	-0.26425502239779597	YLR021W	IRC25	-0.26027694058975054	YHL039W	EFM1	-0.30124398474891073	YOR178C	GAC1	-0.16872722235566695	YDL111C	RRP42	-0.24458586954960593	YJR139C	HOM6	-0.4724099721734348	YGR054W	YGR054W	-0.3270255791202627	YKL051W	SFK1	-0.16139684493670084	YKR095W-A	PCC1	-0.16413293417996447	YDL081C	RPP1A	-0.3789826592957159	YOR259C	RPT4	-0.15594914993427936	YGL250W	RMR1	-0.2960400045908282
5029	YGR148C	RPL24B	-0.264518348143794	YHR007C-A	YHR007C-A	-0.2606757997194839	YHL013C	OTU2	-0.301569166968571	YDR223W	CRF1	-0.16879383156841057	YDL064W	UBC9	-0.24477804879016737	YKL006W	RPL14A	-0.47261951025871385	YML093W	UTP14	-0.32759881012952935	YDR158W	HOM2	-0.1618672151105762	YLL024C	SSA2	-0.16416219914219948	YLR003C	CMS1	-0.37965020044361897	YGR063C	SPT4	-0.15634894883518377	YDR313C	PIB1	-0.29605019244321334
5030	YMR282C	AEP2	-0.26473258062254096	YMR025W	CSI1	-0.26068503459443887	YDR365C	ESF1	-0.3017038080416861	YMR115W	MGR3	-0.16879567636252746	YGL012W	ERG4	-0.24487562864177168	YLR147C	SMD3	-0.4727238137148001	YJL092W	SRS2	-0.32766265500509245	YBR212W	NGR1	-0.16244784236731988	YLR404W	SEI1	-0.16442990990214765	YDR139C	RUB1	-0.37967148368863574	YBR135W	CKS1	-0.15637161712423403	YBL078C	ATG8	-0.29722760379412866
5031	YER157W	COG3	-0.26490910031350084	YGL065C	ALG2	-0.26074914179412884	YIL019W	FAF1	-0.3017167111306824	YDR043C	NRG1	-0.1692471439872711	YDR086C	SSS1	-0.2448766062375838	YLR073C	RFU1	-0.47332566748411203	YOR361C	PRT1	-0.32774739943157954	YLR390W-A	CCW14	-0.16254026908516755	YMR220W	ERG8	-0.16470845856357672	YML067C	ERV41	-0.38065230672909317	YER030W	CHZ1	-0.1564697363533573	YDR298C	ATP5	-0.29747349241848203
5032	YIR026C	YVH1	-0.26521405818675303	YGL004C	RPN14	-0.26080771739147024	YNL209W	SSB2	-0.3023603532891509	YGL125W	MET13	-0.16931181929032146	YOL107W	YOL107W	-0.2449001495965713	YPL227C	ALG5	-0.4734556776234696	YFL007W	BLM10	-0.3282143728686258	YHR004C	NEM1	-0.16263613065094631	YDR507C	GIN4	-0.16486728894314723	YMR217W	GUA1	-0.381051475683888	YNL274C	GOR1	-0.156716435351942	YKL093W	MBR1	-0.2981741069095805
5033	YNL178W	RPS3	-0.26536653326271714	YPR103W	PRE2	-0.26097663004121413	YPR048W	TAH18	-0.30252711610578703	YER044C	ERG28	-0.16947190098020865	YOR312C	RPL20B	-0.2450420258847035	YOL077C	BRX1	-0.47346148402525884	YJR002W	MPP10	-0.3285275310871935	YOR228C	MCP1	-0.16285189898130134	YER087C-B	SBH1	-0.16489382558534266	YJR058C	APS2	-0.38136193380393196	YPR037C	ERV2	-0.15716245341725407	YPL147W	PXA1	-0.2983000635618692
5034	YGL123W	RPS2	-0.2654606508279624	YOL003C	PFA4	-0.2610294251450571	YDR429C	TIF35	-0.30266423369492756	YKL188C	PXA2	-0.16953228407900775	YDR434W	GPI17	-0.2450794071710922	YLR215C	CDC123	-0.47380419028034293	YER077C	MRX1	-0.33025532602686786	YDR260C	SWM1	-0.1631883978707084	YJL063C	MRPL8	-0.1650267738153459	YHR063C	PAN5	-0.38139985128510684	YOL139C	CDC33	-0.15722884564914477	YDR168W	CDC37	-0.2984816651838059
5035	YKL144C	RPC25	-0.2658410629008606	YPL149W	ATG5	-0.2610891654164791	YNL087W	TCB2	-0.30290882669196584	YNR050C	LYS9	-0.16989682412891385	YJR011C	YJR011C	-0.24523636419032424	YNL211C	MRX7	-0.4742950842845294	YAL011W	SWC3	-0.33027776259011243	YER017C	AFG3	-0.16328996763706216	YDR268W	MSW1	-0.16566766730651333	YPR166C	MRP2	-0.38206168871379803	YER012W	PRE1	-0.15732637673633465	YGL096W	TOS8	-0.29854916204877746
5036	YOL069W	NUF2	-0.2660527373476725	YHR060W	VMA22	-0.2611885378279965	YOR166C	SWT1	-0.3029116586958473	YPL201C	YIG1	-0.17020990311167217	YPR118W	MRI1	-0.24541008141300677	YDR100W	TVP15	-0.47434229942479733	YMR301C	ATM1	-0.3302810683741226	YEL060C	PRB1	-0.16359347397118662	YAL029C	MYO4	-0.16567062246358585	YOL010W	RCL1	-0.3820648644577114	YLR093C	NYV1	-0.1573644615012666	YBL050W	SEC17	-0.2986385449482782
5037	YKL009W	MRT4	-0.26614145432876996	YML109W	ZDS2	-0.2612854723068833	YML046W	PRP39	-0.3031306169148559	YDL025C	RTK1	-0.17025560058646674	YGL154C	LYS5	-0.24573419417824688	YLR243W	GPN3	-0.4745310273546857	YIL156W	UBP7	-0.3303738588818828	YDR262W	YDR262W	-0.163693406679716	YNL022C	RCM1	-0.16591299973777573	YML022W	APT1	-0.3823289941329917	YOR027W	STI1	-0.1575152343313841	YOR220W	RCN2	-0.29922859076940383
5038	YMR048W	CSM3	-0.2662313171911356	YPL071C	YPL071C	-0.26129131401352035	YBL072C	RPS8A	-0.30318616162540407	YJL100W	LSB6	-0.1702766983857308	YOR160W	MTR10	-0.24583737559366806	YNL147W	LSM7	-0.4746169482906846	YBR102C	EXO84	-0.33069899105547784	YNL101W	AVT4	-0.16372162668774978	YMR091C	NPL6	-0.16594574930022984	YGR283C	YGR283C	-0.38254128139872945	YMR315W	YMR315W	-0.15764332242938792	YMR280C	CAT8	-0.2992947955317324
5039	YCL058C	FYV5	-0.2664250276958151	YMR087W	YMR087W	-0.26145633467622614	YLR022C	SDO1	-0.3036448452163108	YOL114C	PTH4	-0.17054849714767983	YBL027W	RPL19B	-0.24586473393018224	YCR063W	BUD31	-0.4747929605864985	YMR078C	CTF18	-0.33091214035111965	YPL204W	HRR25	-0.16382995873519438	YMR241W	YHM2	-0.16640955141442282	YMR260C	TIF11	-0.3827597976767559	YML055W	SPC2	-0.15766570252523504	YDR219C	MFB1	-0.29945948525255084
5040	YML080W	DUS1	-0.2670409173070924	YPL146C	NOP53	-0.2614820723076683	YDL058W	USO1	-0.3036642783616932	YLR254C	NDL1	-0.17057196654181633	YCR024C-B	YCR024C-B	-0.24588295175635505	YDR531W	CAB1	-0.47483612783717183	YDR405W	MRP20	-0.3309763273005046	YJL144W	YJL144W	-0.1638630361804924	YGL026C	TRP5	-0.1665287081979052	YBR189W	RPS9B	-0.3835687159287743	YER159C	BUR6	-0.1576732052914176	YKL188C	PXA2	-0.29953751411525525
5041	YER127W	LCP5	-0.2673058903996957	YIL065C	FIS1	-0.2615602422329306	YOR281C	PLP2	-0.30382102902500113	YBR115C	LYS2	-0.17066626333054494	YLR046C	YLR046C	-0.24592984654524244	YKR088C	TVP38	-0.47563120404631043	YDL077C	VAM6	-0.3312856885379266	YDR477W	SNF1	-0.16391955398904715	YNL007C	SIS1	-0.1668736325057829	YKL033W-A	YKL033W-A	-0.38365709410314897	YIL016W	SNL1	-0.15813651181253735	YCR021C	HSP30	-0.299716026376453
5042	YNL075W	IMP4	-0.2674366147415068	YDR016C	DAD1	-0.26165619842721416	YFR001W	LOC1	-0.303839460856689	YPR100W	MRPL51	-0.1707532939389095	YGR001C	EFM5	-0.24593467598049706	YNL056W	OCA2	-0.47563522178781364	YCR057C	PWP2	-0.3314911536257898	YPR065W	ROX1	-0.16420310781369846	YNR054C	ESF2	-0.16695378523871668	YOL146W	PSF3	-0.3837385418929487	YOR061W	CKA2	-0.1585353104279393	YLR423C	ATG17	-0.2998251795685764
5043	YER019C-A	SBH2	-0.2675782297454056	YBR081C	SPT7	-0.2618391285829621	YHR010W	RPL27A	-0.3041688200388512	YHR006W	STP2	-0.1707727370831257	YHR021C	RPS27B	-0.24616600416664852	YNL070W	TOM7	-0.4763744123551438	YDR289C	RTT103	-0.33167362045315174	YML019W	OST6	-0.16433870995505934	YLR186W	EMG1	-0.16706312176863633	YDR428C	BNA7	-0.38392827776373867	YNL173C	MDG1	-0.15861050753585207	YBR290W	BSD2	-0.30005805085671683
5044	YKL114C	APN1	-0.26802317810691806	YIR005W	IST3	-0.26211917233987264	YJL197W	UBP12	-0.30418855263869815	YCR005C	CIT2	-0.17085731578138175	YGL030W	RPL30	-0.24639181955023012	YKL130C	SHE2	-0.47652512504161926	YLR324W	PEX30	-0.332182533199415	YCR069W	CPR4	-0.16448760914943344	YDR152W	GIR2	-0.16709185728826065	YHR133C	NSG1	-0.38402675807817166	YPL195W	APL5	-0.15866081489426642	YDL222C	FMP45	-0.3001884023614263
5045	YDR312W	SSF2	-0.2681360601583549	YBL060W	YEL1	-0.2624364523319861	YER102W	RPS8B	-0.30426857828853016	YDR092W	UBC13	-0.17121749875180986	YGL242C	YGL242C	-0.24644402045221372	YLR078C	BOS1	-0.4770126996205209	YPL207W	TYW1	-0.3325777145335329	YPL050C	MNN9	-0.16449662499424916	YDL198C	GGC1	-0.1674297293133523	YLR009W	RLP24	-0.38403678955479276	YDR073W	SNF11	-0.1588264927289486	YDR099W	BMH2	-0.30034763583601753
5046	YKL014C	URB1	-0.2684930762790131	YDR179C	CSN9	-0.2625777482548365	YJR007W	SUI2	-0.3044964142168105	YOL082W	ATG19	-0.17152820089232731	YDR179W-A	NVJ3	-0.2465449255761267	YML024W	RPS17A	-0.47707569239734826	YKL081W	TEF4	-0.3332037537752901	YCL009C	ILV6	-0.16454702869176988	YMR005W	TAF4	-0.16751173453597523	YCR031C	RPS14A	-0.38512164392327985	YNL098C	RAS2	-0.15883715465209594	YHR001W-A	QCR10	-0.3009435729095042
5047	YHR020W	YHR020W	-0.2687406867300925	YNL005C	MRP7	-0.2632748198590115	YNL082W	PMS1	-0.3045501114198305	YDR256C	CTA1	-0.1717932975892731	YIL049W	DFG10	-0.2468093344016937	YPL010W	RET3	-0.4773478098954975	YAL005C	SSA1	-0.33342200226930957	YLL018C-A	COX19	-0.16456876346019098	YDR248C	YDR248C	-0.1676158180803313	YCR044C	PER1	-0.38521774117209734	YLR283W	YLR283W	-0.158929694005759	YDR022C	ATG31	-0.3010567163144925
5048	YIL018W	RPL2B	-0.2688522701954051	YML103C	NUP188	-0.2633116811485384	YDR407C	TRS120	-0.3046307296532926	YIL125W	KGD1	-0.1719641491623258	YNL130C	CPT1	-0.24684374054705926	YLR364W	GRX8	-0.47755897826938637	YDR172W	SUP35	-0.3342050434990192	YKL195W	MIA40	-0.16466193413108518	YFR006W	YFR006W	-0.16801124082068003	YLR404W	SEI1	-0.3858063976322249	YIL010W	DOT5	-0.1589547104063839	YDL174C	DLD1	-0.3011040592874816
5049	YIL142W	CCT2	-0.2692020616916427	YPR046W	MCM16	-0.2633382813121253	YER131W	RPS26B	-0.3049437124655762	YBR085C-A	YBR085C-A	-0.17198814249281505	YNL211C	MRX7	-0.24801087824291077	YMR150C	IMP1	-0.4777104083312234	YGR005C	TFG2	-0.33463543098221593	YMR272C	SCS7	-0.1647255735189834	YGR215W	RSM27	-0.16821416002181228	YCR043C	YCR043C	-0.3860153526760525	YBL024W	NCL1	-0.15900511084370814	YPR005C	HAL1	-0.3018279622159836
5050	YIL008W	URM1	-0.26955356043258855	YHR066W	SSF1	-0.2634722857677581	YML073C	RPL6A	-0.3049680696388396	YCR071C	IMG2	-0.1720905605160766	YER046W	SPO73	-0.24805636007081908	YDR397C	NCB2	-0.47780896276748064	YLR044C	PDC1	-0.3346872821238655	YGL066W	SGF73	-0.16474945206980562	YBL090W	MRP21	-0.16876627151018728	YLR061W	RPL22A	-0.3862248491342896	YNL134C	YNL134C	-0.15905738970616878	YGR127W	YGR127W	-0.30195159905869356
